id,ms,date,puzzle,scramble,plus2,dnf
ZWqDW0AFH,24277,2020-11-12T17:11:16.502Z,3x3x3,"D2 F2 R2 F2 R2 U2 L2 B U2 L2 F L D F' L' B2 L2 B F2 U2",,
yAwbTIJku,25571,2020-11-12T17:16:06.949Z,3x3x3,"D' L2 B2 D2 L2 B2 R2 B2 U R2 D' B' R F U B2 L U' F D' U",,
3W7u39srZ,26623,2020-11-12T17:18:14.528Z,3x3x3,"R2 U2 R2 B2 L2 U2 R2 B' D2 F U2 R' F' R2 B' D B D F D' F2",,
tOLAtCsdu,20425,2020-11-12T17:20:53.173Z,3x3x3,"D L2 D L2 B2 F2 D R2 D U R U B2 D' U2 L' U2 R2 B L' U",,
MESIp25T0,22608,2020-11-12T17:21:48.256Z,3x3x3,"B2 U2 F' U L2 F' B' D' F B2 D2 R U2 R2 F2 L' F2 D2 L' U2",,
7dv8PYwd7,24193,2020-11-12T17:22:36.687Z,3x3x3,"D' B2 L' B R2 U' R' F' R2 B' U2 F2 U2 R2 U2 L2 U2 R' D2 B2 L'",,
WhT_i71JK,26144,2020-11-12T17:23:30.010Z,3x3x3,"U' B2 R2 L' B' R2 U F R D B' L2 B' D2 F2 R2 D2 L2 F2 R2 B2",,
4oRr9CurF,21939,2020-11-12T17:25:23.512Z,3x3x3,"F2 D2 U2 R F2 L F2 L2 D2 U2 B2 F D' U R2 F L' B2 L' R' B2",,
EpjEtZvzR,30029,2020-11-12T17:27:14.506Z,3x3x3,"R B2 R' D2 F2 L' D2 F2 U2 F2 L D R B2 U' B2 U L' U2",,
qVi9hO8UX,24844,2020-11-12T17:28:07.931Z,3x3x3,"D2 B' R2 U R2 B R' D' F L U2 R2 D2 R' U2 R' B2 L U2 B2",,
BaGCqsoH4,22939,2020-11-12T17:29:07.910Z,3x3x3,"L2 D' B2 D2 R2 F2 D' F2 U B2 F' D' R B' F' U' R' B R' D2 L",,
poWqTCc50,21419,2020-11-12T17:29:48.504Z,3x3x3,"F2 L2 D2 L2 B' R2 B D2 U2 F R F R' B' D' B' U B F2",,
1nIiEg9Gi,21728,2020-11-12T17:30:43.415Z,3x3x3,"R2 L2 F L B2 L U D R2 L' F U2 F2 U2 B' R2 B L2 B' L2 B",,
HUJuAJZYr,25524,2020-11-12T17:31:47.126Z,3x3x3,"R2 D2 B2 R2 B2 D' B2 D' U' R2 D' F' D2 L R2 B2 U' F' U2 R B",,
4iiLK50NC,19510,2020-11-12T17:32:37.784Z,3x3x3,"R2 B2 U' B D L F R2 D' R D2 F D2 L2 B R2 F L2 B D2 L2",,
aKSsDrydt,26259,2020-11-12T17:33:33.903Z,3x3x3,"L2 B' R2 B R2 U2 L2 U2 F' U2 R D2 F U R B' D2 R2 F U' B'",,
KAx73xz1o,24688,2020-11-12T17:34:17.636Z,3x3x3,"R' D2 B2 R2 B2 L2 R D2 R F2 U' L U' B D2 F2 U' B2 L F",,
Y5elF5J-l,25526,2020-11-12T17:35:15.462Z,3x3x3,"F' U2 F L2 B U' R' U2 R U2 B2 D' L2 F2 D B2 R2 U' L2 D2",,
zVaUcQneR,21812,2020-11-12T17:37:18.569Z,3x3x3,"U2 B' L F' R' B U' B' D' F R' D2 B2 U2 L2 D2 R' U2 B2 R2 L",,
hsYHfVArV,25463,2020-11-12T17:39:49.223Z,3x3x3,"R U2 L' U2 R B2 L' D2 R' U2 L D F2 L B' R B' F' D' R2 U'",,
hikH0ERFa,23625,2020-11-12T17:45:21.413Z,3x3x3,"F2 L2 D2 L2 F2 D2 U R2 U L2 R D' F R2 D U F' U L' B2 U",,
DkyDULO-r,22263,2020-11-12T17:46:02.533Z,3x3x3,"D2 L F2 L2 U2 L2 D2 R2 F2 R' D2 U B F U' F2 U' R D U' L2",,
YPRtZQFtc,25874,2020-11-12T21:22:57.443Z,3x3x3,"D2 R2 B2 F2 D2 B2 U F2 U L2 R' U' B R2 D' B U' R' B' D' R'",,
TpVQoRwql,27626,2020-11-12T21:27:21.990Z,3x3x3,"D' F R' L' B2 U2 B' D R F R D2 F2 L B2 D2 L' D2 B2 L2 B2",,
6_i77NwbP,30223,2020-11-12T21:28:19.109Z,3x3x3,"B R2 B' U2 R2 U2 B2 D2 F' R2 F' D B2 R' F D L' U' B' D2 L",,
L8aUqbbl9,22277,2020-11-12T21:29:05.123Z,3x3x3,"L B' R' U2 B2 D L U F' D2 R' D2 R' F2 B2 R U2 R D2",,
KLOVA4d64,23175,2020-11-12T21:32:18.041Z,3x3x3,"D2 L2 U F2 D B2 R2 F2 L2 R2 D' B D2 R' D F U B L' F2 D2",,
A-PNghp7g,25350,2020-11-12T21:33:17.789Z,3x3x3,"R U2 L2 F2 L' F2 U2 R' F2 R B2 F' D2 U' L U2 R2 F D F' L",,
6u8wVHAKQ,25707,2020-11-12T21:34:05.251Z,3x3x3,"D2 F L2 D2 L2 R2 B' R2 U2 B2 L2 U B' L' D' B' F2 R' B' L' U'",,
luwH_K_Ym,26153,2020-11-12T21:34:50.768Z,3x3x3,"U2 B D2 L2 B L2 D2 L2 F U2 F' D L2 B' U' R B' F2 D2",,
JTx7KyDKj,23155,2020-11-12T21:35:36.655Z,3x3x3,"L2 F' R2 B L2 B U2 F2 D2 L' B' L2 R U B' R' D B2 R' B",,
CqmJkAMGc,27646,2020-11-12T21:40:06.561Z,3x3x3,"B R2 D2 L2 F' L2 F2 U2 F' D2 F2 U' R' D L U' B' L2 R D R'",,
tYhkAt2uY,20997,2020-11-12T21:40:50.723Z,3x3x3,"D' R' D R2 U2 L' U L B' D2 F' U2 R2 B L2 F L2 U2 B2",,
2FcKe-8ST,22277,2020-11-12T21:41:43.764Z,3x3x3,"R2 B D2 R2 B' D2 L2 F' D2 U2 F2 U B F D F L' R2 F' D R'",,
OIq6bI-Yb,25161,2020-11-12T21:42:33.181Z,3x3x3,"L2 D B2 U2 B2 L2 D B2 U L2 F2 R F R D B2 L' D' B L D",,
QNPJMWmbO,17715,2020-11-12T21:43:33.541Z,3x3x3,"F2 L2 R2 D2 R2 B2 U R2 B2 U2 R2 F' D U L' B U2 B D B2 R",,
SOkrIVdYo,25918,2020-11-12T21:44:26.656Z,3x3x3,"R' U2 L2 U2 F2 R' U2 R' B2 R U' F D U F' U' F2 L U'",,
RFbQwLIsV,27751,2020-11-12T21:45:29.561Z,3x3x3,"L2 U2 R2 U' B2 L2 R2 D' R2 B2 F2 R F' D2 U R F2 L2 B U' R",,
A_37NNVwP,22994,2020-11-12T21:46:20.478Z,3x3x3,"D L2 F2 L2 D2 R2 D' U2 B2 L2 U2 F' R' B F2 D L U2 B2 L F'",,
ODcre9cPF,22623,2020-11-12T21:47:06.884Z,3x3x3,"U2 R2 D R2 U2 F2 R2 F2 U L2 D' B' R2 U2 F' L2 D L' D' L R'",,
iMjGxQcQO,22949,2020-11-12T21:49:03.924Z,3x3x3,"U2 R2 F2 U' L2 F2 U B2 D' R2 B2 F' R' U2 L' U B R F2 D2 L'",,
ULmLtGoKN,21230,2020-11-12T21:50:00.277Z,3x3x3,"U B2 F2 D B2 D' B2 U B2 U L' D2 F R' D B' U' B' F2 U",,
E40fyRzUV,30271,2020-11-12T21:51:22.239Z,3x3x3,"L2 U2 B2 D2 B2 F U2 F D2 U2 F' D L' U' L' F D2 F2 L D' L'",,
fMppxzZn9,22874,2020-11-12T21:52:02.106Z,3x3x3,"U2 L2 F2 L2 D B2 U2 B2 L2 B2 L2 F U2 L2 R' D' U' B2 R' D' L2",,
ghF5qbH9l,28207,2020-11-12T21:53:43.593Z,3x3x3,"F2 L' B2 R2 D2 R U2 L D2 R' B D' L D' F U R B D U2",,
xRYtTeC13,23734,2020-11-12T21:54:26.764Z,3x3x3,"D2 B2 D' B2 F2 D2 B2 D' L2 D F' L B' D L R F2 L' D'",,
fkW79IuOX,22748,2020-11-12T21:55:29.099Z,3x3x3,"B' U2 F D2 B' D2 B' R2 B' L2 F R B' F2 R2 U F U B' R D'",,
vnAuLMeAA,29236,2020-11-12T21:57:11.591Z,3x3x3,"F2 L2 R2 U2 F' R2 F' D2 R2 U2 B2 U F' D' B U' F' L R2 B2 U",,
jVg1aTcoD,27783,2020-11-12T21:58:03.297Z,3x3x3,"D2 L' B2 L U2 F2 R2 F2 U2 R B2 U L F' L R' B U F U F'",,
LRogmRsXi,25381,2020-11-12T21:59:48.855Z,3x3x3,"U' F B2 U2 R' F2 L U' B' R D' R2 U' F2 R2 D B2 U R2 D' B2",,
q84gvqEPy,21929,2020-11-12T22:00:53.055Z,3x3x3,"U' L2 U' D F R' U' L2 F' L' B R2 L2 U2 L2 B R2 B' R2 D2 B",,
HTRYf52zp,26163,2020-11-12T22:01:59.085Z,3x3x3,"F' L U' R F D B U D2 B U' L2 D B2 D2 L2 D' B2 U' L2 D'",,
CJCFDEZsH,18314,2020-11-12T22:02:53.865Z,3x3x3,"D' U2 B2 L2 R2 D' B2 L2 F2 U2 L2 F' R' U L B' F R' U2 L2 F2",,
RfBJvh3KX,26578,2020-11-12T22:03:41.479Z,3x3x3,"L F' D2 B' D R' F' B D' R' F2 L D2 F2 U2 B2 L2 D2 L B2",,
qzweAJdEl,19732,2020-11-12T22:05:08.729Z,3x3x3,"L D F2 L2 F' D B L' D2 B' L2 U' F2 D' B2 U' F2 L2 F2 D' F2",,
GdE_Jb0Gc,23991,2020-11-12T22:06:01.076Z,3x3x3,"B2 D U R2 U B2 D R2 U R2 U' B L2 R' B2 U2 B' L' F2 D R'",,
SvH4g3Wac,24278,2020-11-12T22:07:08.379Z,3x3x3,"L2 B D2 L2 R2 B' F2 L2 B2 L2 U' L' R D F L2 F' R' F R",,
8ivKanJHz,14817,2020-11-12T22:07:51.950Z,3x3x3,"F2 U B2 U' B2 U R2 U R2 U2 F2 L B2 U2 R2 D' L D2 R F",,
q1RWjvIR9,21176,2020-11-12T22:10:12.264Z,3x3x3,"U L2 R2 U' R2 F2 U' B2 D' F2 U L B' U' B F2 U2 B L U2 F'",,
3fllMoPf6,27468,2020-11-12T22:12:25.547Z,3x3x3,"R2 F2 L2 D' U2 L2 D2 B2 L2 B2 U R' D F' D B D' L2 R D2 B'",,
7Zu_0PKLf,21213,2020-11-12T22:13:17.672Z,3x3x3,"F L F' L' B2 U' L F D' B' D2 R2 L2 D R2 D B2 D R2 F2",,
tMEsDkL88,24590,2020-11-12T22:14:16.978Z,3x3x3,"R2 U' L2 F2 U R2 U2 F2 R2 D' U2 R F2 L D' U2 F' D' U' F' R'",,
1qG7sUQxe,21493,2020-11-12T22:14:59.387Z,3x3x3,"F U2 F2 L2 U2 L2 F' L2 B' D2 F U' R2 F' D R B' R U B2 R",,
3OipAblHx,20170,2020-11-12T22:15:42.547Z,3x3x3,"B L2 U2 D' F2 R' B D' F' D F2 U R2 D' R2 F2 R2 U R2",,
ojKerpsm-,21308,2020-11-12T22:17:16.899Z,3x3x3,"L2 U F2 R2 B2 F2 U' L2 U F2 U' L F D F2 L B' F2 U L' B'",,
L0qjFPwh7,28320,2020-11-13T08:35:55.136Z,3x3x3,"F' D' L U' F2 U B R L2 U2 R2 D' R2 U2 B2 D2 F2 L2 U",,
V6IpWZqEo,24902,2020-11-13T08:37:50.787Z,3x3x3,"B F2 U2 L2 B' U2 L2 R2 U2 R2 B' L B2 D' L2 U F L' B U' L",,
zmX2aZf1E,24365,2020-11-13T08:38:39.394Z,3x3x3,"D L2 B2 D L' B' D F' D L2 B R2 U2 D2 F2 D2 F2 B D2 R2",,
PHI_DrLse,26275,2020-11-13T08:39:29.563Z,3x3x3,"R U' F B' U D' B' U B2 R' U' L2 D R2 D L2 D L2 F2 R2 U'",,
z3rKay-UR,22650,2020-11-13T08:44:21.129Z,3x3x3,"D2 L2 F L2 D2 F' L2 F' R2 B2 F' R' B' L' D' F U2 F U2 F' R'",,
aLJWAHuxD,21897,2020-11-13T08:45:12.359Z,3x3x3,"D' L2 U2 F2 D' B2 U2 R2 B2 R2 U2 L R2 B U' L2 U2 F' R' D",,
rpyVE4O5i,22430,2020-11-13T08:46:06.774Z,3x3x3,"U2 B' R L2 D B2 D2 F2 L' B R2 U' R2 U L2 B2 D' R2 B2 U2 B2",,
38S0LnzjB,26018,2020-11-13T08:46:59.034Z,3x3x3,"L2 B' U2 F' D2 B U2 L2 B2 L2 F2 U' L2 U2 F U2 B2 R D' U",,
JJDSxZ7kS,19123,2020-11-13T08:47:44.983Z,3x3x3,"F2 R2 U2 L2 D U2 F2 L2 U R2 D' R U F R2 U' B L B U L",,
OJd5K2qmY,22209,2020-11-13T08:48:36.649Z,3x3x3,"L2 D2 L2 B2 R B2 F2 R D2 F2 D2 U' F L2 D2 U F R' B R' F",,
y0paIhLtt,22051,2020-11-13T08:49:23.262Z,3x3x3,"L U2 L2 B2 U2 B2 L' D2 R' B2 R F L2 D' L2 D2 B F2 L'",,
XsCjDwdak,22517,2020-11-13T08:50:41.962Z,3x3x3,"B2 D' R2 F2 D F2 U' R2 U' L2 U L' U B L' U2 L B D2 B R'",,
nkpT8Zcb2,27141,2020-11-13T08:51:29.080Z,3x3x3,"L2 F2 R B2 F2 D2 R2 B2 R2 U2 F' L F R F2 R' B U L",,
CCRprWmzU,26926,2020-11-13T08:52:25.709Z,3x3x3,"U2 B2 U2 L' D2 L' D2 R B2 U2 L' D B2 D B' L2 U F L' U' F2",,
ZanUmbTnU,21145,2020-11-13T08:53:22.277Z,3x3x3,"F2 U2 L F2 L2 B2 U2 R B2 D2 L D' B L' B2 U2 R' D2 F' D'",,
6eilGpVJo,22592,2020-11-13T08:54:34.813Z,3x3x3,"B F U2 L2 F' L2 D2 U2 F' L2 D2 U' R' B' F L D2 U' R2 B",,
hYzwuXl8h,20990,2020-11-13T08:55:22.030Z,3x3x3,"R2 U' L2 D F2 D R2 B2 D F2 D' L F D2 U B2 L2 F D' U' L",,
7V7tjqq0X,26822,2020-11-13T18:00:45.808Z,3x3x3,"L2 U' R2 D F2 U F2 U2 B2 R2 U2 F' L D2 B F2 R2 D2 L2 D' R2",,
7FSL7cbEi,25941,2020-11-13T18:01:46.388Z,3x3x3,"U B2 R2 U F2 L2 F2 D2 R2 F2 U' B' D F' R2 D' F D' R' B'",,
3ar9uzwwU,22769,2020-11-13T18:02:46.451Z,3x3x3,"D' F2 R2 F2 L2 F2 D' U2 F2 L2 D' R U2 F' R' U' F L F R' B",,
szhl4IHVd,28931,2020-11-13T18:04:02.726Z,3x3x3,"R2 U2 R2 B' R2 F L2 R2 F L2 B' D F R' F2 R' F2 D F2 L",,
pQowDcxcV,25480,2020-11-13T18:04:57.765Z,3x3x3,"L2 F2 L2 B2 D' B2 F2 L2 U2 B2 U2 B L F2 L2 F L R D R U",,
yFC7l_J11,26760,2020-11-13T18:06:01.330Z,3x3x3,"B2 D B2 L2 U2 L2 F2 R2 B2 F2 U B' L D2 L' B' R F' L' R2 U'",,
MdEoGTGN8,26062,2020-11-13T18:06:56.314Z,3x3x3,"D2 F' U2 L2 F R2 B' R2 U2 B2 U2 R' B' D2 U F D' B2 R B'",,
548HSWvjD,27714,2020-11-13T18:07:45.807Z,3x3x3,"F' D' R D2 B2 L' B L F2 D B' U2 R2 F2 L2 F R2 B L2 B U2",,
nJNm8AeW1,25206,2020-11-13T18:08:43.259Z,3x3x3,"D2 L2 B2 U2 B2 U2 B' R2 U2 F' U2 L' B' F' U' L B2 R U L",,
XMcYJsHzq,21758,2020-11-13T18:09:27.269Z,3x3x3,"B' D F R D' L B' U D R B' U2 L2 B' R2 L2 F' U2 R2 F R2",,
gqDF1_4tU,23035,2020-11-13T18:10:10.229Z,3x3x3,"F2 R2 F R' F U' F' L' F D2 F' U2 L2 F' B' R2 B D2 B2",,
rwSdzFesA,23186,2020-11-13T18:11:05.415Z,3x3x3,"L2 F2 R2 U' L2 U2 L2 F2 R2 F2 D2 L D' R' B U2 L' B D2 B2 L2",,
bznUChP9J,30022,2020-11-13T18:12:01.682Z,3x3x3,"U F2 D2 B2 F2 L2 D' F2 R2 D R2 F' U' F' L U2 F D R B2 R2",,
m1JKNDV3n,30152,2020-11-13T18:13:05.330Z,3x3x3,"U' L2 U' R2 U R2 F2 D F2 R2 U' L R2 F' L' D B' L' R2 D2 R2",,
kPiYX1hK1,23366,2020-11-13T18:13:52.843Z,3x3x3,"L2 U2 R2 U2 R2 F2 D B2 U2 F2 D R' D B F' L2 D' L R' B2 D2",,
haakqkEse,24158,2020-11-13T18:15:00.569Z,3x3x3,"F2 R' B2 R B2 L2 R' U2 R2 B2 F2 U' B R' U R2 B R' U2 L",,
eNuPef5CV,24419,2020-11-13T18:21:50.910Z,3x3x3,"F B' L F2 D2 R B' D' L2 U L' F2 D2 R' D2 B2 D2 R2 D2 L2",,
H1ggBPWYk,25462,2020-11-13T18:22:35.770Z,3x3x3,"B2 D2 F2 R2 D F2 L2 F2 D F2 U B' R F' U R' U' R2 U'",,
C3snqfvUL,22122,2020-11-13T18:23:25.843Z,3x3x3,"L2 B2 L2 D' F2 U' L2 F2 U2 F2 D2 R' D2 R' B L R2 B D2 L R'",,
qYqbhnImI,20396,2020-11-13T18:25:34.209Z,3x3x3,"L2 D2 R2 U2 F U2 B' L2 B2 U2 L U2 B' U' L2 R B' L2",,
l3c3Dvg9c,24694,2020-11-13T18:27:06.090Z,3x3x3,"L2 D' F2 U' B2 F2 U' L2 R2 D L2 F' L' D B2 F L R' F2",,
5vDSyLhtx,24658,2020-11-13T18:27:55.768Z,3x3x3,"R D2 U2 B2 R' D2 F2 L F2 R' B2 F L U' F2 D B F2 R' U'",,
HO1rydSQ6,23243,2020-11-13T18:28:59.614Z,3x3x3,"D2 L2 F2 U' B2 D2 F2 L2 U L2 U2 L' B R2 F D2 U' R D' R D",,
wc9D2xEsG,25540,2020-11-13T18:32:04.084Z,3x3x3,"U F2 U2 L B R F L' F U L2 F2 B2 U2 B2 U B2 D2 R2 U2",,
vuMUvl-u4,22866,2020-11-13T22:28:50.048Z,3x3x3,"R2 D' R2 U B2 D' B2 D' F2 D' B2 F L' R B2 D L' D2 L2 R U",,
sVRfqErZj,21037,2020-11-14T11:30:27.297Z,3x3x3,"R2 U2 R' B R B D F' L' D2 R2 B' R2 U2 B D2 B2 L2 U2",,
C5v5guQ9y,25859,2020-11-14T11:31:34.279Z,3x3x3,"D' R2 B' R2 D' F' L' B2 R U' F2 U2 B2 U2 L2 B2 R2 D L2 D'",,
YKbYsheMk,22586,2020-11-14T11:32:44.647Z,3x3x3,"L2 F2 D2 F2 D2 F2 R' D2 R' U2 R2 D R2 F2 U' R' F D' U' B' F",,
M7o-wAfva,22138,2020-11-14T11:33:33.031Z,3x3x3,"R' U2 D' R2 F' D2 R' F L D2 R2 B' L2 F' U2 F' B2 R2 B2",,
W7Vqx3uQd,20616,2020-11-14T11:34:31.531Z,3x3x3,"L2 B2 U2 R2 U2 B L2 R2 F' L2 F U' F2 L2 R' B2 D' F2 U",,
MdgpP77eP,26301,2020-11-14T11:37:37.948Z,3x3x3,"F2 L2 B' R2 F' D2 B D2 F U2 F' R B' R U' R' F' L D B D'",,
zQzeypFVk,20646,2020-11-14T11:39:51.008Z,3x3x3,"L2 B2 F2 U' L2 U L2 B2 D' L2 D B' F' L U2 B' U R2 B2 U2",,
87tr4llbB,25924,2020-11-14T11:40:40.375Z,3x3x3,"D2 R D2 L2 B R' D2 F' D R2 F D2 R2 B' R2 B U2 B R2 L2",,
O_WKTcsqx,21132,2020-11-14T11:42:23.128Z,3x3x3,"L2 D2 B R2 B R2 F' D2 F2 L2 F2 R B2 D R U' L D U2 L2",,
Mj_cT4c4a,20723,2020-11-14T11:44:03.139Z,3x3x3,"F' U2 L2 D2 L2 B' F2 R2 B' U R' B2 D' L' D' F D2 B' U R'",,
yz1ruPonK,22130,2020-11-14T11:44:40.773Z,3x3x3,"D R2 F2 D F2 U' R2 F2 D F2 U2 R' F U2 R' D2 L R' B' R2",,
axEox8XSo,22011,2020-11-14T11:45:27.741Z,3x3x3,"F2 L2 R2 U R2 D2 L2 D F2 D2 R2 F R2 F2 U' R' B2 D' L B2 R",,
0IYLRSaft,23872,2020-11-14T11:46:13.910Z,3x3x3,"L2 U2 F2 R2 D' L2 U B2 R2 U2 R B' D2 U' B D F R' D2 B' U2",,
0UgKc9gbj,20550,2020-11-14T11:47:02.560Z,3x3x3,"R2 D2 F2 U2 F2 U' F2 D B2 U F2 L' R2 U B' D F' L2 B2 L' R'",,
wGzWNiMG2,20138,2020-11-14T11:47:49.377Z,3x3x3,"L2 F2 D2 F2 L U2 R B2 L' B2 D2 B D' B2 U L U F L2 D R",,
6akY4K9nX,20884,2020-11-14T11:48:32.460Z,3x3x3,"D2 F2 U2 R' F2 R B2 F2 R2 B2 D2 U' F L D2 B' U2 L2 U B2",,
rKkD7QWgk,18134,2020-11-14T11:50:51.305Z,3x3x3,"L2 R2 D' F2 U' L2 U B2 F2 L2 D L' B2 U' F R' D' R' U2 B U'",,
m21fLh_2C,23175,2020-11-14T11:54:02.811Z,3x3x3,"L2 U R2 D F2 U F2 U2 L2 F2 D B D' U R U' B2 L' D F2 U",,
vgjtTWrWV,24676,2020-11-14T11:56:29.716Z,3x3x3,"D2 F2 L2 D2 F2 L2 R2 U B2 F2 U L' B2 F R F' L2 U B R' F",,
_myu28uyb,19743,2020-11-14T11:57:09.001Z,3x3x3,"B R2 D2 U2 R2 B L2 B R2 D2 F' U B' D' B' L' R B2 F' L2",,
hdhME7vvr,21825,2020-11-14T11:58:07.648Z,3x3x3,"U R2 U B2 U' F L' D' R L2 F2 U2 B' D2 R2 L2 F U2 L2 D2",,
s6Ct_CqIx,23297,2020-11-14T11:58:56.787Z,3x3x3,"U R2 U F2 L2 D' F2 D2 L2 D' F L2 D U' R' D' L F2 R2 B F",,
z3vzA2NIs,22577,2020-11-14T12:00:03.476Z,3x3x3,"F' L2 D' R' D2 B2 L B L B2 R2 B2 R2 L2 U2 R2 U B2 D2 B2",,
Lj97VL-Ld,21402,2020-11-14T12:00:43.575Z,3x3x3,"U B2 R F' R2 B2 R' D L' F' U2 R2 U L2 U2 R2 B2 U B2 U L2",,
Fpasb2Dix,24010,2020-11-14T17:29:25.966Z,3x3x3,"F2 L2 F' D2 U2 F L2 B' L2 D2 B' L' U2 R' B2 D F2 U' F' U2 B'",,
D2S1_fwtE,21139,2020-11-14T17:31:10.394Z,3x3x3,"B F2 L2 U2 F' L2 F' L2 B R2 D2 U' B' U' L' B' L2 D U L' F",,
1LVFMW8ZJ,22295,2020-11-14T17:33:06.834Z,3x3x3,"F2 D' B2 U2 F2 D' F2 U' B2 L2 R2 F U R2 F2 R U2 F' L2 F' R",,
MwtvqlMEA,24699,2020-11-14T17:33:55.744Z,3x3x3,"D2 B' L U D' F L D F B2 R2 B' U2 F R2 U2 F2 D2 B'",,
Y8Cqii5Hh,20747,2020-11-14T17:35:41.833Z,3x3x3,"L' D2 F2 L2 U2 L' F2 R2 F2 L' B F2 D2 U R' U L D B L",,
Zser1B_Pj,18980,2020-11-14T17:36:29.313Z,3x3x3,"F2 R2 U L U' R' F D B' R' U2 B2 R2 D2 L B2 R2 D2 R",,
ZRowcFUOP,18313,2020-11-14T17:37:26.182Z,3x3x3,"B2 R2 U B2 L2 D L2 D R2 D' B2 F U' F U L B D R U' R",,
K_60Sq9EE,20124,2020-11-14T17:38:16.663Z,3x3x3,"F' B2 R2 B L U F' B L F2 R2 F2 U2 R2 D2 F2 R' D2 F2",,
AF3QRMDO2,22875,2020-11-14T17:39:10.531Z,3x3x3,"R2 D2 L2 D F2 U2 R2 U L2 R2 U2 L D2 R F' R2 U R2 D' F",,
Y-VzDkktQ,23627,2020-11-14T17:41:33.423Z,3x3x3,"R2 U2 F L2 B' F2 R2 B L2 R2 B2 R' U R' D2 R2 D2 L D' R'",,
Rzfwu5wAS,20125,2020-11-14T17:42:24.667Z,3x3x3,"L' F' U F' L U2 F2 U' B' U' D2 R2 F2 U' B2 L2 F2 R2 U R2",,
RTexVnKJ2,24687,2020-11-14T17:43:24.887Z,3x3x3,"L U2 L B' R U F D' R D2 F' D2 R2 B2 D2 R2 B L2 U2 B'",,
9Ve7nEFdF,22129,2020-11-14T17:44:11.778Z,3x3x3,"R2 B2 L2 D2 R2 F2 U' R2 D L2 B' F R B' D' F2 D B L' R U'",,
8OT1BA3MQ,19633,2020-11-14T17:44:59.915Z,3x3x3,"B2 D2 U' F2 U2 R2 B2 U' L2 U R2 B U' B2 F L' B2 D L' B R2",,
Z4bTEdDex,19530,2020-11-14T17:46:54.404Z,3x3x3,"F2 R' D2 R' B2 L' R2 D2 F2 R2 D' F' D' L2 R B D R D' F'",,
wp8KYK5uY,20145,2020-11-14T17:47:48.524Z,3x3x3,"U2 L2 U2 R2 B L2 F2 D2 L2 B' F R B' D' R F R2 F2 D B' F2",,
i_P57KtZ0,21331,2020-11-14T17:49:48.483Z,3x3x3,"R2 D U B2 D' R2 F2 R2 U F2 U B R U B2 R' D R2 B' U' F'",,
fH3HULp-P,21392,2020-11-14T17:50:46.189Z,3x3x3,"U2 B2 U2 L B2 U2 L U2 F2 U2 L U L F D2 B' D' B2 L R",,
vDD3LBXfu,23272,2020-11-14T17:51:48.057Z,3x3x3,"B2 L2 B' D2 B' R2 B R2 D2 F2 U2 L' D F2 L' B L2 R B2 D",,
sqWx5iUUU,22570,2020-11-14T17:52:32.424Z,3x3x3,"F2 D2 F R2 B' R2 U2 F' U2 F' D2 R U2 L2 B F2 U' L B R2",,
hhVeLBT13,18159,2020-11-14T17:54:05.694Z,3x3x3,"B2 L F2 L2 R F2 D2 U2 R U2 R' U L D2 U L' F D' R F U'",,
tN2dY2vh2,26335,2020-11-14T21:45:25.207Z,3x3x3,"F2 L2 D' L2 D U F2 U' L2 R2 U B R' D' U R' U' B R U",,
do1zFdqZY,23145,2020-11-14T21:47:46.044Z,3x3x3,"F' U' L B2 R2 U B U' F' R2 F2 R' D2 R U2 B2 R' D2 B2 U2",,
5JNgvmYph,24229,2020-11-14T21:48:28.792Z,3x3x3,"F2 U L2 U L2 D' R2 U' L2 B2 U' F U' L2 U L' D U' L R' U'",,
xDc3x7_-n,25240,2020-11-14T21:50:24.925Z,3x3x3,"R2 L2 B D' F' L2 B' U R' L' U L2 F2 R2 U2 R2 D' B2 U' L2 U2",,
2EhCg_s7d,21719,2020-11-14T21:51:21.363Z,3x3x3,"F U2 R2 U2 R2 U2 B' U2 B2 F2 U2 R D' U' L' U2 F2 R' D' B D'",,
Bld4KnbYk,26714,2020-11-14T21:52:12.681Z,3x3x3,"F' R2 U2 L2 D2 B2 U2 F' D2 F' D2 R' B' F' R' D' B R2 B' U L'",,
g2NxnmAT8,24229,2020-11-14T21:53:07.405Z,3x3x3,"U' R2 U R2 F2 U' B2 D2 F2 R2 F2 R' B R D L' B2 L2 D' F L2",,
2ylqxSr6Y,26713,2020-11-14T21:54:03.122Z,3x3x3,"U R2 B2 U' R2 U' B2 F2 U B2 F' D' F2 L' D F2 L D2 L' B' D",,
xwJJkN4Xy,24289,2020-11-14T21:56:15.754Z,3x3x3,"D2 R' F2 L2 F2 L F2 L' F2 R' U L2 R2 U2 F D' B D' R' B'",,
xk0uBI8tR,23348,2020-11-14T21:57:02.317Z,3x3x3,"D2 L' R' B2 U2 L D2 L2 B2 D2 L B' L F D' F L R2 U2 R",,
r3-z6w8KY,15874,2020-11-14T21:57:47.892Z,3x3x3,"F2 D R2 D' F2 D' U' L2 U' B2 R2 B' U L2 R2 F2 D2 F' L F U'",,
RgFdOG29v,23395,2020-11-14T21:58:34.287Z,3x3x3,"L' D' B2 D2 L B U' B2 L' D2 R2 F B D2 F R2 B' U2 F2 R2",,
